chr	start	end	strand	ensembl	gene_name	gene_type
2	177001340	177039577	+	ENSG00000128652	HOXD3	protein_coding
2	177015950	177020802	+	ENSG00000170166	HOXD4	protein_coding
2	177053307	177055688	+	ENSG00000128645	HOXD1	protein_coding
2	177134123	177202753	+	ENSG00000128654	MTX2	protein_coding
2	178077291	178086111	+	ENSG00000170144	HNRNPA3	protein_coding
2	178092323	178257425	-	ENSG00000116044	NFE2L2	protein_coding
2	178257372	178408564	+	ENSG00000018510	AGPS	protein_coding
2	178414890	178417742	-	ENSG00000196659	TTC30B	protein_coding
2	178479026	178483694	-	ENSG00000197557	TTC30A	protein_coding
2	178492797	178973081	-	ENSG00000128655	PDE11A	protein_coding
2	178977151	179001531	+	ENSG00000155636	RBM45	protein_coding
2	179059208	179264160	+	ENSG00000079156	OSBPL6	protein_coding
2	179296141	179316239	-	ENSG00000180228	PRKRA	protein_coding
2	179316163	179326117	+	ENSG00000204311	DFNB59	protein_coding
2	179328391	179343327	-	ENSG00000079150	FKBP7	protein_coding
2	179345195	179370093	+	ENSG00000116095	PLEKHA3	protein_coding
2	179390716	179695529	-	ENSG00000155657	TTN	protein_coding
2	179694484	179914813	-	ENSG00000163492	CCDC141	protein_coding
2	179966483	180129517	-	ENSG00000187231	SESTD1	protein_coding
2	180306709	180726232	-	ENSG00000144331	ZNF385B	protein_coding
2	180809603	180871840	-	ENSG00000163510	CWC22	protein_coding
2	181831975	181941312	+	ENSG00000170035	UBE2E3	protein_coding
2	182321619	182400914	+	ENSG00000115232	ITGA4	protein_coding
2	182401403	182545392	-	ENSG00000188452	CERKL	protein_coding
2	182537815	182545603	-	ENSG00000162992	NEUROD1	protein_coding
2	182756560	182795465	+	ENSG00000138434	SSFA2	protein_coding
2	182818968	182996125	+	ENSG00000150722	PPP1R1C	protein_coding
2	183004763	183387919	-	ENSG00000115252	PDE1A	protein_coding
2	183580999	183653542	+	ENSG00000077232	DNAJC10	protein_coding
2	183698002	183731890	-	ENSG00000162998	FRZB	protein_coding
2	183789605	183903586	-	ENSG00000061676	NCKAP1	protein_coding
2	183943287	183964733	+	ENSG00000162999	DUSP19	protein_coding
2	183982241	184026408	+	ENSG00000163002	NUP35	protein_coding
2	185463093	185804219	+	ENSG00000170396	ZNF804A	protein_coding
2	186603355	186698017	+	ENSG00000188738	FSIP2	protein_coding
2	187350883	187374090	+	ENSG00000065548	ZC3H15	protein_coding
2	187361840	187365393	+	ENSG00000213953	AC018867.1	protein_coding
2	187454790	187545628	+	ENSG00000138448	ITGAV	protein_coding
2	187558698	187630685	+	ENSG00000144369	FAM171B	protein_coding
2	187692562	187713935	-	ENSG00000163012	ZSWIM2	protein_coding
2	188207856	188313187	-	ENSG00000064989	CALCRL	protein_coding
2	188328957	188430487	-	ENSG00000003436	TFPI	protein_coding
2	189156396	189460653	+	ENSG00000144366	GULP1	protein_coding
2	189598882	189654831	-	ENSG00000174325	DIRC1	protein_coding
2	189839046	189877472	+	ENSG00000168542	COL3A1	protein_coding
2	189896622	190044605	-	ENSG00000204262	COL5A2	protein_coding
2	190306159	190340291	+	ENSG00000115368	WDR75	protein_coding
2	190425305	190448484	-	ENSG00000138449	SLC40A1	protein_coding
2	190526146	190535557	+	ENSG00000138381	ASNSD1	protein_coding
2	190539016	190625919	+	ENSG00000151687	ANKAR	protein_coding
2	190611386	190627953	-	ENSG00000128694	OSGEPL1	protein_coding
2	190635049	190649097	-	ENSG00000128699	ORMDL1	protein_coding
2	190642909	190643157	-	ENSG00000231145	AC013468.1	protein_coding
2	190648811	190742355	+	ENSG00000064933	PMS1	protein_coding
2	190744335	191068210	+	ENSG00000187699	C2orf88	protein_coding
2	190920610	190927455	-	ENSG00000138379	MSTN	protein_coding
2	191054461	191208919	-	ENSG00000198130	HIBCH	protein_coding
2	191208196	191236391	+	ENSG00000151689	INPP1	protein_coding
2	191273081	191373931	+	ENSG00000151690	MFSD6	protein_coding
2	191369068	191399448	-	ENSG00000189362	TMEM194B	protein_coding
2	191511472	191557492	+	ENSG00000138386	NAB1	protein_coding
2	191745553	191830278	+	ENSG00000115419	GLS	protein_coding
2	191829084	191885686	-	ENSG00000115415	STAT1	protein_coding
2	191894302	192016322	-	ENSG00000138378	STAT4	protein_coding
2	192109911	192290115	+	ENSG00000128641	MYO1B	protein_coding
2	192542794	192553251	+	ENSG00000173559	OBFC2A	protein_coding
2	192699028	192711981	-	ENSG00000168497	SDPR	protein_coding
2	192813769	193060435	-	ENSG00000144339	TMEFF2	protein_coding
2	196440701	196602426	+	ENSG00000196950	SLC39A10	protein_coding
2	196602427	196935730	-	ENSG00000118997	DNAH7	protein_coding
2	196998290	197041227	-	ENSG00000081320	STK17B	protein_coding
2	197063977	197458416	-	ENSG00000138411	HECW2	protein_coding
2	197504278	197628214	+	ENSG00000144395	CCDC150	protein_coding
2	197627756	197664449	-	ENSG00000119041	GTF3C3	protein_coding
2	197669726	197675000	-	ENSG00000187944	C2orf66	protein_coding
2	197697728	197792520	-	ENSG00000197121	PGAP1	protein_coding
2	197831741	198175897	-	ENSG00000065413	ANKRD44	protein_coding
2	198256698	198299815	-	ENSG00000115524	SF3B1	protein_coding
2	198318147	198340032	+	ENSG00000115520	COQ10B	protein_coding
2	198351305	198381461	-	ENSG00000144381	HSPD1	protein_coding
2	198364718	198368181	+	ENSG00000115541	HSPE1	protein_coding
2	198380295	198418423	+	ENSG00000115540	MOB4	protein_coding
2	198435524	198540769	-	ENSG00000162944	RFTN2	protein_coding
2	198557830	198639547	+	ENSG00000222017	AC011997.1	protein_coding
2	198570087	198573113	+	ENSG00000247626	MARS2	protein_coding
2	198591603	198651486	-	ENSG00000152430	BOLL	protein_coding
2	198669426	199437305	+	ENSG00000115896	PLCL1	protein_coding
2	200134223	200335989	-	ENSG00000119042	SATB2	protein_coding
2	200775979	200820658	+	ENSG00000178074	C2orf69	protein_coding
2	200794698	200820459	-	ENSG00000162971	TYW5	protein_coding
2	200820040	200873263	+	ENSG00000162972	C2orf47	protein_coding
2	201170604	201343253	+	ENSG00000196141	SPATS2L	protein_coding
2	201353675	201384507	-	ENSG00000155729	KCTD18	protein_coding
2	201374731	201448505	+	ENSG00000163535	SGOL2	protein_coding
2	201450591	201541787	+	ENSG00000138356	AOX1	protein_coding
2	201675317	201688569	+	ENSG00000082153	BZW1	protein_coding
2	201717732	201729467	-	ENSG00000013441	CLK1	protein_coding
2	201735630	201754026	-	ENSG00000240344	PPIL3	protein_coding
2	201754050	201768655	+	ENSG00000196290	NIF3L1	protein_coding
2	201773696	201828403	-	ENSG00000115942	ORC2	protein_coding
2	201843216	201936394	-	ENSG00000155744	FAM126B	protein_coding
2	201936156	201950473	+	ENSG00000119013	NDUFB3	protein_coding
2	201980827	202029033	+	ENSG00000003402	CFLAR	protein_coding
2	202047604	202094129	+	ENSG00000003400	CASP10	protein_coding
2	202098166	202152434	+	ENSG00000064012	CASP8	protein_coding
2	202152994	202222121	-	ENSG00000155749	ALS2CR12	protein_coding
2	202241930	202316334	-	ENSG00000115993	TRAK2	protein_coding
2	202252581	202345574	+	ENSG00000082146	STRADB	protein_coding
2	202352148	202483901	-	ENSG00000155754	ALS2CR11	protein_coding
2	202484907	202508293	-	ENSG00000155755	TMEM237	protein_coding
2	202509593	202563417	-	ENSG00000082126	MPP4	protein_coding
2	202565277	202645912	-	ENSG00000003393	ALS2	protein_coding
2	202655184	202760273	+	ENSG00000138395	CDK15	protein_coding
2	202899310	202903160	+	ENSG00000155760	FZD7	protein_coding
2	202937978	203062585	+	ENSG00000182329	AC079354.1	protein_coding
2	203070903	203103331	-	ENSG00000116030	SUMO1	protein_coding
2	203130439	203168389	+	ENSG00000055044	NOP58	protein_coding
2	203241659	203432474	+	ENSG00000204217	BMPR2	protein_coding
2	203499901	203634480	+	ENSG00000138439	FAM117B	protein_coding
2	203640690	203736708	-	ENSG00000163596	ICA1L	protein_coding
2	203745323	203879521	-	ENSG00000138442	WDR12	protein_coding
2	203776937	203851060	+	ENSG00000138380	ALS2CR8	protein_coding
2	203879602	204091101	+	ENSG00000144426	NBEAL1	protein_coding
2	204103663	204163009	+	ENSG00000119004	CYP20A1	protein_coding
2	204192942	204301606	+	ENSG00000138443	ABI2	protein_coding
2	204259068	204400133	-	ENSG00000173166	RAPH1	protein_coding
2	204571198	204602557	+	ENSG00000178562	CD28	protein_coding
2	204732509	204738683	+	ENSG00000163599	CTLA4	protein_coding
2	204801471	204826300	+	ENSG00000163600	ICOS	protein_coding
2	205410516	206484886	+	ENSG00000116117	PARD3B	protein_coding
2	206546562	206662857	+	ENSG00000118257	NRP2	protein_coding
2	206858445	206951027	-	ENSG00000114933	INO80D	protein_coding
2	206986149	207024327	-	ENSG00000023228	NDUFS1	protein_coding
2	207024309	207027652	+	ENSG00000114942	EEF1B2	protein_coding
2	207040040	207082771	-	ENSG00000183671	GPR1	protein_coding
2	207139387	207179148	+	ENSG00000204186	ZDBF2	protein_coding
2	207308263	207485851	+	ENSG00000114948	ADAM23	protein_coding
2	207516345	207583120	-	ENSG00000232125	DYTN	protein_coding
2	207602487	207630271	-	ENSG00000138400	MDH1B	protein_coding
2	207630081	207657233	+	ENSG00000118246	FASTKD2	protein_coding
2	207804278	207834198	+	ENSG00000144410	CPO	protein_coding
2	207938861	208031991	-	ENSG00000118263	KLF7	protein_coding
2	208394461	208468155	+	ENSG00000118260	CREB1	protein_coding
2	208445355	208490652	-	ENSG00000144401	METTL21A	protein_coding
2	208576264	208626563	+	ENSG00000163249	CCNYL1	protein_coding
2	208627310	208634287	-	ENSG00000163251	FZD5	protein_coding
2	208693027	208890284	-	ENSG00000178385	PLEKHM3	protein_coding
2	208986331	208989225	-	ENSG00000118231	CRYGD	protein_coding
2	208992861	208994554	-	ENSG00000163254	CRYGC	protein_coding
2	209007297	209010892	-	ENSG00000182187	CRYGB	protein_coding
2	209025464	209028300	-	ENSG00000168582	CRYGA	protein_coding
2	209030067	209054797	-	ENSG00000188674	C2orf80	protein_coding
2	209100951	209130798	-	ENSG00000138413	IDH1	protein_coding
2	209130991	209223475	+	ENSG00000115020	PIKFYVE	protein_coding
2	209224438	209719227	+	ENSG00000144407	PTH2R	protein_coding
2	210288782	210598842	+	ENSG00000078018	MAP2	protein_coding
2	210636717	210864024	+	ENSG00000144406	UNC80	protein_coding
2	210867289	210886300	+	ENSG00000197713	RPE	protein_coding
2	210885435	211036107	-	ENSG00000144445	C2orf67	protein_coding
2	211052663	211090215	-	ENSG00000115361	ACADL	protein_coding
2	211154874	211179914	-	ENSG00000168530	MYL1	protein_coding
2	211295973	211342376	-	ENSG00000115365	LANCL1	protein_coding
2	211342406	211543831	+	ENSG00000021826	CPS1	protein_coding
2	212240446	213403565	-	ENSG00000178568	ERBB4	protein_coding
2	213864429	214017151	-	ENSG00000030419	IKZF2	protein_coding
2	214149113	215275225	+	ENSG00000144451	SPAG16	protein_coding
2	215275789	215443683	+	ENSG00000174453	VWC2L	protein_coding
2	215590370	215674428	-	ENSG00000138376	BARD1	protein_coding
2	215796266	216003151	-	ENSG00000144452	ABCA12	protein_coding
2	216176540	216214487	+	ENSG00000138363	ATIC	protein_coding
2	216225163	216300895	-	ENSG00000115414	FN1	protein_coding
2	216807557	216898819	-	ENSG00000118242	MREG	protein_coding
2	216861052	216947678	-	ENSG00000115425	PECR	protein_coding
2	216946589	216967506	+	ENSG00000163449	TMEM169	protein_coding
2	216972187	217071026	+	ENSG00000079246	XRCC5	protein_coding
2	217122588	217236750	-	ENSG00000144583	MARCH4	protein_coding
2	217277137	217347776	+	ENSG00000138375	SMARCAL1	protein_coding
2	217362912	217443903	+	ENSG00000197756	RPL37A	protein_coding
2	217497551	217529159	+	ENSG00000115457	IGFBP2	protein_coding
2	217536828	217560248	-	ENSG00000115461	IGFBP5	protein_coding
2	217724181	217724787	-	ENSG00000118245	TNP1	protein_coding
2	217735495	217736362	+	ENSG00000223874	AC007557.1	protein_coding
2	218148742	218621316	-	ENSG00000231672	DIRC3	protein_coding
2	218664512	218867718	-	ENSG00000079308	TNS1	protein_coding
2	218899683	218955304	+	ENSG00000188282	RUFY4	protein_coding
2	218990012	219001976	+	ENSG00000180871	CXCR2	protein_coding
2	219027568	219031725	-	ENSG00000163464	CXCR1	protein_coding
2	219081817	219119079	+	ENSG00000163466	ARPC2	protein_coding
2	219124219	219128582	+	ENSG00000179921	GPBAR1	protein_coding
2	219128850	219134980	-	ENSG00000127837	AAMP	protein_coding
2	219135115	219211516	+	ENSG00000127838	PNKD	protein_coding
2	219138915	219157309	-	ENSG00000135926	TMBIM1	protein_coding
2	219221579	219232822	+	ENSG00000158428	C2orf62	protein_coding
2	219246752	219261617	+	ENSG00000018280	SLC11A1	protein_coding
2	219262979	219270664	+	ENSG00000144579	CTDSP1	protein_coding
2	219283815	219318018	+	ENSG00000127831	VIL1	protein_coding
2	219314974	219433084	-	ENSG00000135913	USP37	protein_coding
2	219433303	219461803	+	ENSG00000144580	RQCD1	protein_coding
2	219472488	219501907	+	ENSG00000115556	PLCD4	protein_coding
2	219502639	219524378	-	ENSG00000115568	ZNF142	protein_coding
2	219523487	219528166	+	ENSG00000074582	BCS1L	protein_coding
2	219528587	219537134	-	ENSG00000163481	RNF25	protein_coding
2	219536749	219567439	+	ENSG00000163482	STK36	protein_coding
2	219575568	219620139	+	ENSG00000135912	TTLL4	protein_coding
2	219646472	219680016	+	ENSG00000135929	CYP27A1	protein_coding
2	219687106	219696809	-	ENSG00000115592	PRKAG3	protein_coding
2	219724544	219738955	+	ENSG00000115596	WNT6	protein_coding
2	219745085	219764303	+	ENSG00000135925	WNT10A	protein_coding
2	219824377	219826876	+	ENSG00000171450	CDK5R2	protein_coding
2	219845809	219850379	-	ENSG00000163497	FEV	protein_coding
2	219854911	219858143	-	ENSG00000163499	CRYBA2	protein_coding
2	219867568	219906249	-	ENSG00000181378	CCDC108	protein_coding
2	219919146	219925189	-	ENSG00000163501	IHH	protein_coding
2	219940039	220025587	-	ENSG00000187736	NHEJ1	protein_coding
2	219940051	220035549	-	ENSG00000213901	SLC23A3	protein_coding
2	220036619	220042828	-	ENSG00000115649	CNPPD1	protein_coding
2	220040947	220050201	+	ENSG00000144567	FAM134A	protein_coding
2	220059959	220074373	+	ENSG00000158552	ZFAND2B	protein_coding
2	220074490	220083712	-	ENSG00000115657	ABCB6	protein_coding
2	220074494	220094439	-	ENSG00000198925	ATG9A	protein_coding
2	220094479	220101391	+	ENSG00000163516	ANKZF1	protein_coding
2	220101328	220110200	-	ENSG00000163521	GLB1L	protein_coding
2	220110177	220115059	+	ENSG00000115661	STK16	protein_coding
2	220114433	220142892	-	ENSG00000127824	TUBA4A	protein_coding
2	220143989	220151622	+	ENSG00000135924	DNAJB2	protein_coding
2	220154345	220174370	-	ENSG00000054356	PTPRN	protein_coding
2	220192131	220197899	-	ENSG00000182698	RESP18	protein_coding
2	220238268	220586393	-	ENSG00000123992	DNPEP	protein_coding
2	220283099	220291461	+	ENSG00000175084	DES	protein_coding
2	220299568	220363009	+	ENSG00000072195	SPEG	protein_coding
2	220363589	220371710	+	ENSG00000144591	GMPPA	protein_coding
2	220378892	220403494	+	ENSG00000072182	ACCN4	protein_coding
2	220403669	220408509	-	ENSG00000123989	CHPF	protein_coding
2	220408385	220415317	+	ENSG00000188760	TMEM198	protein_coding
2	220415451	220436581	-	ENSG00000124006	OBSL1	protein_coding
2	220433884	220440435	+	ENSG00000123999	INHA	protein_coding
2	220462582	220481173	+	ENSG00000144589	STK11IP	protein_coding
2	220492049	220506702	+	ENSG00000114923	SLC4A3	protein_coding
2	222282747	222438922	-	ENSG00000116106	EPHA4	protein_coding
2	223064607	223163715	-	ENSG00000135903	PAX3	protein_coding
2	223162866	223169936	+	ENSG00000163081	CCDC140	protein_coding
2	223289236	223425667	+	ENSG00000163082	SGPP2	protein_coding
2	223435255	223521056	-	ENSG00000116120	FARSB	protein_coding
2	223536505	223574649	+	ENSG00000124003	MOGAT1	protein_coding
2	223725652	223809357	+	ENSG00000123983	ACSL3	protein_coding
2	223916532	224063117	+	ENSG00000152049	KCNE4	protein_coding
2	224461658	224467221	-	ENSG00000171951	SCG2	protein_coding
2	224616403	224702744	-	ENSG00000152056	AP1S3	protein_coding
2	224720433	224810104	-	ENSG00000085449	WDFY1	protein_coding
2	224822121	224832431	+	ENSG00000135900	MRPL44	protein_coding
2	224839829	224904036	-	ENSG00000135919	SERPINE2	protein_coding
2	225243415	225266802	-	ENSG00000124019	FAM124B	protein_coding
2	225334867	225450110	-	ENSG00000036257	CUL3	protein_coding
2	225629807	225907162	-	ENSG00000135905	DOCK10	protein_coding
2	226265364	226518734	+	ENSG00000144460	KIAA1486	protein_coding
2	227599757	227664475	-	ENSG00000169047	IRS1	protein_coding
2	227700297	227863931	+	ENSG00000144468	RHBDD1	protein_coding
2	227867427	228028829	-	ENSG00000081052	COL4A4	protein_coding
2	228029281	228179508	+	ENSG00000169031	COL4A3	protein_coding
2	228189867	228222550	+	ENSG00000168958	MFF	protein_coding
2	228226872	228246711	-	ENSG00000168955	TM4SF20	protein_coding
2	228336868	228421384	+	ENSG00000173744	AGFG1	protein_coding
2	228474806	228498036	-	ENSG00000042304	C2orf83	protein_coding
2	228549926	228582728	-	ENSG00000135917	SLC19A3	protein_coding
2	228678558	228682272	+	ENSG00000115009	CCL20	protein_coding
2	228735770	228789060	+	ENSG00000123977	WDR69	protein_coding
2	228844666	229046361	-	ENSG00000153820	SPHKAP	protein_coding
2	229715242	230136001	-	ENSG00000153823	PID1	protein_coding
2	230222345	230579274	-	ENSG00000187957	DNER	protein_coding
2	230631930	230787955	-	ENSG00000153827	TRIP12	protein_coding
2	230787018	230877825	+	ENSG00000153832	FBXO36	protein_coding
2	230899698	230933715	-	ENSG00000163053	SLC16A14	protein_coding
2	231032009	231090444	-	ENSG00000135899	SP110	protein_coding
2	231090444	231223762	+	ENSG00000079263	SP140	protein_coding
2	231191899	231268447	+	ENSG00000185404	SP140L	protein_coding
2	231280657	231408805	+	ENSG00000067066	SP100	protein_coding
2	231577560	231685790	+	ENSG00000135932	CAB39	protein_coding
2	231729354	231743963	+	ENSG00000135916	ITM2C	protein_coding
2	231772033	231825781	-	ENSG00000135898	GPR55	protein_coding
2	231860836	231889770	+	ENSG00000173699	SPATA3	protein_coding
2	231902205	231914434	+	ENSG00000204128	C2orf72	protein_coding
2	231921578	232037541	+	ENSG00000173692	PSMD1	protein_coding
2	231972944	231989832	-	ENSG00000135914	HTR2B	protein_coding
2	232063260	232239548	+	ENSG00000135931	ARMC9	protein_coding
2	232260254	232265875	+	ENSG00000156966	B3GNT7	protein_coding
2	232316906	232317864	+	ENSG00000233538	AC017104.2	protein_coding
2	232318242	232348352	-	ENSG00000115053	NCL	protein_coding
2	232387871	232395206	-	ENSG00000171596	NMUR1	protein_coding
2	232457575	232458994	+	ENSG00000177673	C2orf57	protein_coding
2	232571605	232578251	+	ENSG00000187514	PTMA	protein_coding
2	232597135	232650982	-	ENSG00000156973	PDE6D	protein_coding
2	232646381	232674093	+	ENSG00000144524	COPS7B	protein_coding
2	232786530	232791113	-	ENSG00000163273	NPPC	protein_coding
2	232825955	233209060	+	ENSG00000144535	DIS3L2	protein_coding
2	233243244	233247599	+	ENSG00000163283	ALPP	protein_coding
2	233271553	233275424	+	ENSG00000163286	ALPPL2	protein_coding
2	233320833	233324742	+	ENSG00000163295	ALPI	protein_coding
2	233344537	233352538	-	ENSG00000171551	ECEL1	protein_coding
2	233390703	233401377	+	ENSG00000135902	CHRND	protein_coding
2	233404437	233412546	+	ENSG00000196811	CHRNG	protein_coding
2	233412779	233415226	-	ENSG00000221944	TIGD1	protein_coding
2	233414762	233448354	+	ENSG00000135930	EIF4E2	protein_coding
2	233470767	233547491	+	ENSG00000115468	EFHD1	protein_coding
2	233562009	233725285	+	ENSG00000204120	GIGYF2	protein_coding
2	233631174	233641278	-	ENSG00000115474	KCNJ13	protein_coding
2	233721980	233743418	+	ENSG00000182600	C2orf82	protein_coding
2	233743396	233877982	-	ENSG00000066248	NGEF	protein_coding
2	233877324	233880595	+	ENSG00000222001	AC106876.2	protein_coding
2	233897382	233899767	+	ENSG00000115488	NEU2	protein_coding
2	233924677	234116549	+	ENSG00000168918	INPP5D	protein_coding
2	234118697	234204320	+	ENSG00000085978	ATG16L1	protein_coding
